jVScrSPfFH,1,150,NEW_REQ,2018-10-17 14:17:52.085,C2CSAGEN,150,jVScrSPfFH,jVScrSPfFH,MANUAL,NULL,5.508E+03,0E+00,0E+00,QFDB,AVGO,true,false,484,000001,0E+00,4,0,R,484,1539811072085,00000000000001,C2CSAGEN,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,,00000001,,,1539811072085,1539811072085,1539811072085,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,,,0E+00,,,,0,0,0,1539811072085,1539811072085,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,3,2,,,2,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,1,150,NEW_CONF,2018-10-17 14:17:52.093,C2CSAGEN,150,jVScrSPfFH,jVScrSPfFH,MANUAL,NULL,5.508E+03,0E+00,0E+00,QFDB,AVGO,true,false,484,000001,0E+00,4,0,R,484,1539811072085,00000000000001,C2CSAGEN,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,,00000001,,,1539811072085,1539811072085,1539811072085,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,,,0E+00,,,,0,0,0,1539811072085,1539811072085,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,3,2,,,2,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,2,150,NEW_REQ,2018-10-17 14:17:52.086,C2CSAGEN,150,phncD5Voxl,NULL,150,jVScrSPfFH,2.332E+03,0E+00,0E+00,QFDB,AVGO,false,false,484,000001,0E+00,3,0,R,484,1539811072086,00000000000001,C2CSAGEN,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072086,1539811072086,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072086,1539811072086,1539811072086,MO,,,,,,00000001,,,1539811072086,1539811072086,1539811072086,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072086,0E+00,,1539811072086,1539811072086,1539811072086,,,0E+00,,,,0,0,0,1539811072086,1539811072086,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,1,2,,,2,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,2,150,NEW_CONF,2018-10-17 14:17:52.091,C2CSAGEN,150,phncD5Voxl,NULL,150,jVScrSPfFH,2.332E+03,0E+00,0E+00,QFDB,AVGO,false,false,484,000001,0E+00,3,0,R,484,1539811072086,00000000000001,C2CSAGEN,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072086,1539811072086,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072086,1539811072086,1539811072086,MO,,,,,,00000001,,,1539811072086,1539811072086,1539811072086,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072086,0E+00,,1539811072086,1539811072086,1539811072086,,,0E+00,,,,0,0,0,1539811072086,1539811072086,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,1,2,,,2,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,3,150,NEW_REQ,2018-10-17 14:17:52.087,UKLAVA,132,7YgIHKd2xd,phncD5Voxl,150,NULL,2.332E+03,0E+00,0E+00,QFDB,AVGO,false,false,484,000001,0E+00,7,0,R,484,1539811072087,00000000000001,UKLAVA,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072087,1539811072087,false,1,0,0001,US.QFF.CL,1539811072087,1539811072087,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072087,1539811072087,1539811072087,MO,,,,,,00000001,,,1539811072087,1539811072087,1539811072087,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072087,0E+00,,1539811072087,1539811072087,1539811072087,,,0E+00,,,,0,0,0,1539811072087,1539811072087,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,1,6,,,2,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,3,150,NEW_CONF,2018-10-17 14:17:52.092,UKLAVA,132,7YgIHKd2xd,phncD5Voxl,150,NULL,2.332E+03,0E+00,0E+00,QFDB,AVGO,false,false,484,000001,0E+00,7,0,R,484,1539811072087,00000000000001,UKLAVA,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072087,1539811072087,false,1,0,0001,US.QFF.CL,1539811072087,1539811072087,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072087,1539811072087,1539811072087,MO,,,,,,00000001,,,1539811072087,1539811072087,1539811072087,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072087,0E+00,,1539811072087,1539811072087,1539811072087,,,0E+00,,,,0,0,0,1539811072087,1539811072087,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,1,6,,,2,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,4,150,NEW_REQ,2018-10-17 14:17:52.087,UKLAVA,132,4PvfIgTUul,NULL,132,7YgIHKd2xd,1.109E+03,0E+00,0E+00,QFDB,AVGO,false,true,484,000001,0E+00,7,0,R,484,1539811072087,00000000000001,UKLAVA,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072087,1539811072087,false,1,0,0001,US.QFF.CL,1539811072087,1539811072087,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072087,1539811072087,1539811072087,MO,,,,,,00000001,,,1539811072087,1539811072087,1539811072087,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072087,0E+00,,1539811072087,1539811072087,1539811072087,,,0E+00,,,,0,0,0,1539811072087,1539811072087,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,3,4,,,1,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,4,150,NEW_CONF,2018-10-17 14:17:52.089,UKLAVA,132,4PvfIgTUul,NULL,132,7YgIHKd2xd,1.109E+03,0E+00,0E+00,QFDB,AVGO,false,true,484,000001,0E+00,7,0,R,484,1539811072087,00000000000001,UKLAVA,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072087,1539811072087,false,1,0,0001,US.QFF.CL,1539811072087,1539811072087,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072087,1539811072087,1539811072087,MO,,,,,,00000001,,,1539811072087,1539811072087,1539811072087,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072087,0E+00,,1539811072087,1539811072087,1539811072087,,,0E+00,,,,0,0,0,1539811072087,1539811072087,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,3,4,,,1,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,4,150,NEW_REQ,2018-10-17 14:17:52.088,UKLAVA,132,IP8LdSIw5P,NULL,132,7YgIHKd2xd,9.54E+02,0E+00,0E+00,QFDB,AVGO,false,true,484,000001,0E+00,4,0,R,484,1539811072088,00000000000001,UKLAVA,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072088,1539811072088,false,1,0,0001,US.QFF.CL,1539811072088,1539811072088,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072088,1539811072088,1539811072088,MO,,,,,,00000001,,,1539811072088,1539811072088,1539811072088,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072088,0E+00,,1539811072088,1539811072088,1539811072088,,,0E+00,,,,0,0,0,1539811072088,1539811072088,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,1,5,,,3,,1E+02,,,0,,,,,,,0,
jVScrSPfFH,4,150,NEW_CONF,2018-10-17 14:17:52.090,UKLAVA,132,IP8LdSIw5P,NULL,132,7YgIHKd2xd,9.54E+02,0E+00,0E+00,QFDB,AVGO,false,true,484,000001,0E+00,4,0,R,484,1539811072088,00000000000001,UKLAVA,e,00000000001,00000001,N,G,Customer,202,00001,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0,N,00000000000000000000000000000001,,1539811072088,1539811072088,false,1,0,0001,US.QFF.CL,1539811072088,1539811072088,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072088,1539811072088,1539811072088,MO,,,,,,00000001,,,1539811072088,1539811072088,1539811072088,,,00000000000000000000000000000001,0,,0,00000000000000000001,,,,,false,000,false,0E+00,0,0E+00,0E+00,0E+00,0E+00,0E+00,1539811072088,0E+00,,1539811072088,1539811072088,1539811072088,,,0E+00,,,,0,0,0,1539811072088,1539811072088,0E+00,,0,N,0,0,,,,0E+00,,,,,,,,,,N,,,0,0,0,L,DL,0E+00,0E+00,0E+00,1,5,,,3,,1E+02,,,0,,,,,,,0,
