1,jVScrSPfFH,150,f9zV2LrR6h,FILLED_CONF,2018-10-17 14:17:52.086,C2CSAGEN,150,jVScrSPfFH,false,1.109E+03,1.109E+03,4.399E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
1,jVScrSPfFH,150,zbMq2yAtjb,FILLED_CONF,2018-10-17 14:17:52.087,C2CSAGEN,150,jVScrSPfFH,false,9.54E+02,2.063E+03,3.445E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
1,jVScrSPfFH,150,gr1U8PtC5o,FILLED_CONF,2018-10-17 14:17:52.088,C2CSAGEN,150,jVScrSPfFH,false,1.76E+02,2.239E+03,3.269E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
1,jVScrSPfFH,150,ZMFKn4KMXJ,FILLED_CONF,2018-10-17 14:17:52.089,C2CSAGEN,150,jVScrSPfFH,false,9.3E+01,2.332E+03,3.176E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
1,jVScrSPfFH,150,JS5AkOXClj,FILLED_CONF,2018-10-17 14:17:52.090,C2CSAGEN,150,jVScrSPfFH,false,7E+00,2.339E+03,3.169E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
1,jVScrSPfFH,150,Ex75SfOOo9,FILLED_CONF,2018-10-17 14:17:52.091,C2CSAGEN,150,jVScrSPfFH,false,3.3E+01,2.372E+03,3.136E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
1,jVScrSPfFH,150,sYvPqu9Y4b,FILLED_CONF,2018-10-17 14:17:52.092,C2CSAGEN,150,jVScrSPfFH,false,7.1E+01,2.443E+03,3.065E+03,QFDB,AVGO,true,false,484,000001,4,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072085,1539811072085,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072085,1539811072085,1539811072085,MO,,,,,00000001,00000001,1539811072085,1539811072085,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072085,0E+00,,1539811072085,1539811072085,1539811072085,1539811072085,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,3,2,5,,2,,,,1E+02,,,,,,0,,
2,jVScrSPfFH,150,DxfQqjidpx,FILLED_CONF,2018-10-17 14:17:52.087,C2CSAGEN,150,phncD5Voxl,false,1.109E+03,1.109E+03,1.223E+03,QFDB,AVGO,false,false,484,000001,3,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072086,1539811072086,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072086,1539811072086,1539811072086,MO,,,,,00000001,00000001,1539811072086,1539811072086,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072086,0E+00,,1539811072086,1539811072086,1539811072086,1539811072086,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,1,2,4,,2,,,,1E+02,,,,,,0,,
2,jVScrSPfFH,150,Qyg21x4eMD,FILLED_CONF,2018-10-17 14:17:52.088,C2CSAGEN,150,phncD5Voxl,false,9.54E+02,2.063E+03,2.69E+02,QFDB,AVGO,false,false,484,000001,3,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072086,1539811072086,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072086,1539811072086,1539811072086,MO,,,,,00000001,00000001,1539811072086,1539811072086,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072086,0E+00,,1539811072086,1539811072086,1539811072086,1539811072086,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,1,2,4,,2,,,,1E+02,,,,,,0,,
2,jVScrSPfFH,150,KgxXzIf955,FILLED_CONF,2018-10-17 14:17:52.089,C2CSAGEN,150,phncD5Voxl,false,1.76E+02,2.239E+03,9.3E+01,QFDB,AVGO,false,false,484,000001,3,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072086,1539811072086,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072086,1539811072086,1539811072086,MO,,,,,00000001,00000001,1539811072086,1539811072086,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072086,0E+00,,1539811072086,1539811072086,1539811072086,1539811072086,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,1,2,4,,2,,,,1E+02,,,,,,0,,
2,jVScrSPfFH,150,e1DKF0ucqO,FILLED_CONF,2018-10-17 14:17:52.090,C2CSAGEN,150,phncD5Voxl,false,9.3E+01,2.332E+03,0E+00,QFDB,AVGO,false,false,484,000001,3,0,R,484,00000000000001,C2CSAGEN,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072086,1539811072086,false,1,0,0001,US.QFF.CL,1539811072086,1539811072086,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072086,1539811072086,1539811072086,MO,,,,,00000001,00000001,1539811072086,1539811072086,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072086,0E+00,,1539811072086,1539811072086,1539811072086,1539811072086,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,1,2,4,,2,,,,1E+02,,,,,,0,,
3,jVScrSPfFH,150,2L5bD1QwzR,FILLED_CONF,2018-10-17 14:17:52.088,UKLAVA,132,7YgIHKd2xd,false,1.109E+03,1.109E+03,1.223E+03,QFDB,AVGO,false,false,484,000001,7,0,R,484,00000000000001,UKLAVA,e,00000000001,G,Customer,202,0000000000000000000000000000000000000000000000000000000000000001,0E+00,0E+00,0E+00,0E+00,0,0001,001,0,0E+00,0,N,00000000000000000000000000000001,,1539811072087,1539811072087,false,1,0,0001,US.QFF.CL,1539811072087,1539811072087,1,0001,0000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000001,0001,MIO,1539811072087,1539811072087,1539811072087,MO,,,,,00000001,00000001,1539811072087,1539811072087,,00000000000000000000000000000001,0,,0,00000000000000000001,,0,false,000,false,,,0E+00,0,0E+00,,,1539811072087,0E+00,,1539811072087,1539811072087,1539811072087,1539811072087,0E+00,0E+00,0,,0E+00,,0,N,0,0,,,0E+00,,,,,,,,,0,0,0,0,L,DL,0E+00,1,6,1,,2,,,,1E+02,,,,,,0,,
